state,date,positive,probable_cases,total_case,total_test_results,death,positive_increase,death_increase,data_quality_grade
maine,2020-04-06,499,NA,NA,6587,10,29,0,A
maine,2020-04-05,470,NA,NA,6558,10,14,0,A
maine,2020-04-04,456,NA,NA,6544,10,24,1,A
maine,2020-04-03,432,NA,NA,6520,9,56,2,A
maine,2020-04-02,376,NA,NA,6464,7,32,0,A
maine,2020-04-01,344,NA,NA,6432,7,41,2,A
maine,2020-03-31,303,NA,NA,6391,5,28,2,A
maine,2020-03-30,275,NA,NA,3669,3,22,0,A
maine,2020-03-29,253,NA,NA,3647,3,42,2,A
maine,2020-03-28,211,NA,NA,3605,1,43,0,A
maine,2020-03-27,168,NA,NA,3562,1,13,1,A
maine,2020-03-26,155,NA,NA,3549,NA,6,0,A
maine,2020-03-25,149,NA,NA,3326,NA,24,0,A
maine,2020-03-24,125,NA,NA,3139,NA,18,0,A
maine,2020-03-23,107,NA,NA,2898,NA,18,0,A
colorado,2020-11-21,194679,9299,203978,2807638,2355,6113,0,A
colorado,2020-11-20,188566,9226,197792,2752718,2355,5765,5,A
colorado,2020-11-19,182801,9148,191949,2695700,2350,6107,26,A
colorado,2020-11-18,176694,9068,185762,2640615,2324,4650,25,A
colorado,2020-11-16,167713,8849,176562,2560096,2276,4296,42,A
colorado,2020-11-15,163417,8159,171576,2523752,2234,4183,0,A
colorado,2020-11-14,159234,8119,167353,2485451,2234,5196,0,A
colorado,2020-11-13,154038,8015,162053,2443599,2234,6439,0,A
colorado,2020-11-12,147599,7858,155457,2391802,2234,5197,33,A
colorado,2020-11-11,142402,7784,150186,2347268,2201,3975,0,A
colorado,2020-11-10,138427,7759,146186,2306782,2201,3890,22,A
colorado,2020-11-09,134537,7700,142237,2274428,2179,3553,11,A
colorado,2020-11-08,130984,7633,138617,2245385,2168,3017,0,A
colorado,2020-11-07,127967,7585,135552,2214788,2168,3498,0,A
colorado,2020-11-06,124469,7501,131970,2177091,2168,3463,10,A
colorado,2020-11-05,121006,7399,128405,2141933,2158,3369,11,A
colorado,2020-11-04,117637,7353,124990,2109114,2147,2928,13,A
colorado,2020-11-03,114709,7292,122001,2082151,2134,2562,8,A
colorado,2020-11-02,112147,7200,119347,2060642,2126,2237,21,A
colorado,2020-11-01,109910,7144,117054,2034795,2105,2560,0,A
colorado,2020-10-31,107350,7130,114480,2004722,2105,2924,0,A
colorado,2020-10-30,104426,7029,111455,1963585,2105,2412,10,A
colorado,2020-10-29,102014,6907,108921,1936408,2095,1806,1,A
colorado,2020-10-28,100208,6815,107023,1910983,2094,1475,12,A
colorado,2020-10-27,98733,6710,105443,1892949,2082,1433,0,A
colorado,2020-10-26,97300,6625,103925,1874101,2082,2211,6,A
colorado,2020-10-25,95089,6605,101694,1842254,2076,1689,0,A
colorado,2020-10-24,93400,6585,99985,1818196,2076,1828,0,A
colorado,2020-10-23,91572,6492,98064,1790404,2076,1350,6,A
colorado,2020-10-22,90222,6401,96623,1764648,2070,1373,4,A
colorado,2020-10-21,88849,6291,95140,1742583,2066,1267,6,A
colorado,2020-10-20,87582,6054,93636,1724038,2060,1208,9,A
colorado,2020-10-19,86374,5838,92212,1708450,2051,1072,9,A
colorado,2020-10-18,85302,5810,91112,1689313,2042,933,0,A
colorado,2020-10-17,84369,5800,90169,1668053,2042,1139,0,A
colorado,2020-10-16,83230,5673,88903,1646557,2042,1312,13,A
colorado,2020-10-15,81918,5541,87459,1625527,2029,1141,4,A
colorado,2020-10-14,80777,5492,86269,1602956,2025,692,16,A
colorado,2020-10-13,80085,5430,85515,1588632,2009,1048,11,A
colorado,2020-10-12,79037,5393,84430,1571329,1998,576,0,A
colorado,2020-10-11,78461,5345,83806,1560179,1998,819,0,A
colorado,2020-10-10,77642,5326,82968,1541162,1998,1023,0,A
colorado,2020-10-09,76619,5270,81889,1518454,1998,834,1,A
colorado,2020-10-08,75785,5226,81011,1496198,1997,863,7,A
colorado,2020-10-07,74922,5174,80096,1477301,1990,731,7,A
colorado,2020-10-06,74191,5142,79333,1459332,1983,654,0,A
colorado,2020-10-05,73537,5088,78625,1444262,1983,461,15,A
colorado,2020-10-04,73076,5060,78136,1430540,1968,521,0,A
colorado,2020-10-03,72555,5056,77611,1414336,1968,657,0,A
colorado,2020-10-02,71898,5007,76905,1396346,1968,680,6,A
colorado,2020-10-01,71218,4976,76194,1376920,1962,682,2,A
colorado,2020-09-30,70536,4958,75494,1357159,1960,511,8,A
colorado,2020-09-29,70025,4910,74935,1341180,1952,535,7,A
colorado,2020-09-28,69490,4878,74368,1326642,1945,411,5,A
colorado,2020-09-27,69079,4842,73921,1313403,1940,569,0,A
colorado,2020-09-26,68510,4821,73331,1295655,1940,584,0,A
colorado,2020-09-25,67926,4789,72715,1277613,1940,709,5,A
colorado,2020-09-24,67217,4697,71914,1260861,1935,548,9,A
colorado,2020-09-23,66669,4686,71355,1245745,1926,616,0,A
colorado,2020-09-22,66053,4659,70712,1232288,1926,654,12,A
colorado,2020-09-21,65399,4607,70006,1219137,1914,542,1,A
colorado,2020-09-20,64857,4601,69458,1208425,1913,501,0,A
colorado,2020-09-19,64356,4574,68930,1195379,1913,606,0,A
colorado,2020-09-18,63750,4514,68264,1181829,1913,605,2,A
colorado,2020-09-17,63145,4474,67619,1166910,1911,459,6,A
colorado,2020-09-16,62686,4429,67115,1153853,1905,587,0,A
colorado,2020-09-15,62099,4294,66393,1143941,1905,400,11,A
colorado,2020-09-14,61699,4246,65945,1134666,1894,375,5,A+
colorado,2020-09-13,61324,4225,65549,1124181,1889,417,0,A+
colorado,2020-09-12,60907,4203,65110,1111572,1889,415,0,A+
colorado,2020-09-11,60492,4114,64606,1097985,1889,307,0,A+
colorado,2020-09-10,60185,4072,64257,1087199,1889,265,7,A+
colorado,2020-09-09,59920,4054,63974,1079276,1882,246,14,A+
colorado,2020-09-08,59674,4032,63706,1073979,1868,187,2,A+
colorado,2020-09-07,59487,4029,63516,1069606,1866,213,0,A+
colorado,2020-09-06,59274,4018,63292,1059557,1866,285,0,A+
colorado,2020-09-05,58989,4009,62998,1051084,1866,334,0,A+
colorado,2020-09-04,58655,3946,62601,1040752,1866,368,5,A+
colorado,2020-09-03,58287,3920,62207,1029791,1861,268,8,A+
colorado,2020-09-02,58019,3910,61929,1021497,1853,244,0,A+
colorado,2020-09-01,57775,3897,61672,1014642,1853,351,4,A+
colorado,2020-08-31,57424,3845,61269,1009970,1849,201,6,A+
colorado,2020-08-30,57223,3829,61052,1002802,1843,182,0,A+
colorado,2020-08-29,57041,3832,60873,994951,1843,268,0,A+
colorado,2020-08-28,56773,3815,60588,985622,1843,430,8,A+
colorado,2020-08-27,56343,3781,60124,972990,1835,350,0,A
colorado,2020-08-26,55993,3765,59758,962754,1835,193,9,A
colorado,2020-08-25,55800,3726,59526,955641,1826,459,2,A
colorado,2020-08-24,55341,3665,59006,947645,1824,198,9,A
colorado,2020-08-23,55143,3638,58781,938596,1815,260,0,A
colorado,2020-08-22,54883,3625,58508,930152,1815,297,0,A
colorado,2020-08-21,54586,3619,58205,918926,1815,356,0,A
colorado,2020-08-20,54230,3603,57833,906693,1815,329,15,A
colorado,2020-08-19,53901,3588,57489,895207,1800,270,12,A
colorado,2020-08-18,53631,3581,57212,887859,1788,261,10,A
colorado,2020-08-17,53370,3569,56939,881252,1778,194,10,A
colorado,2020-08-16,53176,3565,56741,873051,1768,338,0,A
colorado,2020-08-15,52838,3560,56398,859734,1768,300,0,A
colorado,2020-08-14,52538,3553,56091,848795,1768,319,5,A
colorado,2020-08-13,52219,3542,55761,837290,1763,463,7,A
colorado,2020-08-12,51756,3494,55250,825062,1756,315,5,A
colorado,2020-08-11,51441,3433,54874,817422,1751,402,5,A
colorado,2020-08-10,51039,3388,54427,810276,1746,379,10,A
colorado,2020-08-09,50660,3293,53953,801739,1736,336,0,A
colorado,2020-08-08,50324,3241,53565,791022,1736,431,0,A
colorado,2020-08-07,49893,3237,53130,779670,1736,457,7,A
colorado,2020-08-06,49436,3236,52672,766473,1729,448,12,A
colorado,2020-08-05,48988,3233,52221,754644,1717,594,7,A
colorado,2020-08-04,48394,3217,51611,727026,1710,426,0,A
colorado,2020-08-03,47968,3195,51163,721921,1710,252,19,A
colorado,2020-08-02,47716,3189,50905,714560,1691,449,0,A
colorado,2020-08-01,47267,3190,50457,703954,1691,458,0,A
colorado,2020-07-31,46809,3183,49992,691365,1691,605,0,A
colorado,2020-07-30,46204,3172,49376,678823,1691,408,3,A
colorado,2020-07-29,45796,3170,48966,668245,1688,482,9,A
colorado,2020-07-28,45314,3165,48479,656305,1679,749,11,A
colorado,2020-07-27,44565,3165,47730,638968,1668,229,7,A
colorado,2020-07-26,44336,3162,47498,635575,1661,547,0,A
colorado,2020-07-25,43789,3161,46950,624351,1661,809,0,A
colorado,2020-07-24,42980,3158,46138,608070,1661,666,16,A
colorado,2020-07-23,42314,3151,45465,594731,1645,616,2,A
colorado,2020-07-22,41698,3136,44834,585551,1643,639,0,A
colorado,2020-07-21,41059,3112,44171,574162,1643,493,28,A
colorado,2020-07-20,40566,3095,43661,565299,1615,424,0,A
colorado,2020-07-19,40142,3101,43243,552916,1615,354,0,A
colorado,2020-07-18,39788,3090,42878,543670,1615,444,0,A
colorado,2020-07-17,39344,3084,42428,534621,1615,618,0,A
colorado,2020-07-16,38726,3036,41762,525680,1615,571,14,A
colorado,2020-07-15,38155,3029,41184,514742,1601,469,7,A
colorado,2020-07-14,37686,3023,40709,506128,1594,444,5,A
colorado,2020-07-13,37242,3013,40255,498831,1589,329,3,A
colorado,2020-07-12,36913,3002,39915,490677,1586,322,0,A
colorado,2020-07-11,36591,3004,39595,481350,1586,400,0,A
colorado,2020-07-10,36191,3002,39193,472300,1586,666,5,A
colorado,2020-07-09,35525,2979,38504,460925,1581,409,37,A
colorado,2020-07-08,35116,2978,38094,451593,1544,452,2,A
colorado,2020-07-07,34664,2928,37592,444462,1542,407,0,A
colorado,2020-07-06,34257,2889,37146,438272,1542,192,21,A
colorado,2020-07-05,34065,2897,36962,431701,1521,199,0,A
colorado,2020-07-04,33866,2896,36762,424954,1521,247,0,A
colorado,2020-07-03,33619,2897,36516,418257,1521,267,0,A
colorado,2020-07-02,33352,2899,36251,410323,1521,323,1,A
colorado,2020-07-01,33029,2896,35925,401617,1520,314,0,A
colorado,2020-06-30,32715,2871,35586,394616,1520,204,12,A
colorado,2020-06-29,32511,2860,35371,388813,1508,204,26,A
colorado,2020-06-28,32307,2831,35138,383351,1482,285,0,A
colorado,2020-06-27,32022,2828,34850,375696,1482,226,0,A
colorado,2020-06-26,31796,2824,34620,367175,1482,317,7,A
colorado,2020-06-25,31479,2805,34284,359937,1475,324,18,A
colorado,2020-06-24,31155,2781,33936,351650,1457,262,2,A
colorado,2020-06-23,30893,2755,33648,345369,1455,188,17,A
colorado,2020-06-22,30705,2746,33451,341255,1438,166,9,A
colorado,2020-06-21,30539,2739,33278,335017,1429,190,0,A
colorado,2020-06-20,30349,2741,33090,329380,1429,162,0,A
colorado,2020-06-19,30187,2734,32921,322364,1429,286,12,A
colorado,2020-06-18,29901,2683,32584,314769,1417,228,15,A
colorado,2020-06-17,29673,2670,32343,308267,1402,231,29,A
colorado,2020-06-16,29442,2647,32089,301449,1373,143,0,A
colorado,2020-06-15,29299,2633,31932,296968,1373,169,25,A
colorado,2020-06-14,29130,2607,31737,291804,1348,113,0,A
colorado,2020-06-13,29017,2609,31626,285911,1348,195,0,A
colorado,2020-06-12,28822,2607,31429,278526,1348,175,9,A
colorado,2020-06-11,28647,2607,31254,272930,1339,148,11,A
colorado,2020-06-10,28499,2584,31083,267529,1328,152,16,A
colorado,2020-06-09,28347,2560,30907,262357,1312,164,20,A
colorado,2020-06-08,28183,2556,30739,257564,1292,182,18,A
colorado,2020-06-07,28001,2544,30545,252303,1274,153,0,A
colorado,2020-06-06,27848,2529,30377,246937,1274,233,0,A
colorado,2020-06-05,27615,2516,30131,241247,1274,255,19,A
colorado,2020-06-04,27360,2512,29872,234666,1255,300,1,A
colorado,2020-06-03,27060,2503,29563,226370,1254,272,26,A
colorado,2020-06-02,26788,2477,29265,221511,1228,211,43,A
colorado,2020-06-01,26577,2468,29045,218116,1185,199,4,A
colorado,2020-05-31,26378,2429,28807,213020,1181,280,0,A
colorado,2020-05-30,26098,2431,28529,205488,1181,485,0,A
colorado,2020-05-29,25613,2441,28054,199785,1181,492,13,A
colorado,2020-05-28,25121,2363,27484,191870,1168,354,33,A
colorado,2020-05-27,24767,2327,27094,184692,1135,202,21,A
colorado,2020-05-26,24565,2295,26860,180252,1114,296,26,A
colorado,2020-05-25,24269,2285,26554,176077,1088,95,0,A
colorado,2020-05-24,24174,2280,26454,172044,1088,210,0,A
colorado,2020-05-23,23964,2280,26244,168665,1088,477,0,A
colorado,2020-05-22,23487,2253,25740,162468,1088,296,26,A
colorado,2020-05-21,23191,2218,25409,158918,1062,394,61,A
colorado,2020-05-20,22797,2157,24954,153797,1001,315,33,A
colorado,2020-05-19,22482,2095,24577,149432,968,280,47,A
colorado,2020-05-18,22202,2067,24269,146418,921,264,43,A
colorado,2020-05-17,21938,2024,23962,143149,878,305,0,A
colorado,2020-05-16,21633,2004,23637,139735,878,401,0,A
colorado,2020-05-15,21232,1980,23212,135313,878,394,-213,A
colorado,2020-05-14,20838,1958,22796,131051,1091,363,29,A
colorado,2020-05-13,20475,1940,22415,127034,1062,318,53,A
colorado,2020-05-12,20157,1880,22037,123213,1009,278,22,A
colorado,2020-05-11,19879,1842,21721,120284,987,176,16,A
colorado,2020-05-10,19703,1823,21526,117213,971,328,4,B
colorado,2020-05-09,19375,1825,21200,113189,967,548,7,B
colorado,2020-05-08,18827,1824,20651,108509,960,456,16,B
colorado,2020-05-07,18371,1786,20157,103133,944,541,23,B
colorado,2020-05-06,17830,1726,19556,99827,921,466,18,B
colorado,2020-05-05,17364,1717,19081,96666,903,457,52,B
colorado,2020-05-04,16907,1709,18616,93656,851,272,9,B
colorado,2020-05-03,16635,1637,18272,91424,842,410,10,B
colorado,2020-05-02,16225,1622,17847,87842,832,457,12,B
colorado,2020-05-01,15768,1590,17358,84507,820,484,43,B
colorado,2020-04-30,15284,1545,16829,81171,777,526,11,B
colorado,2020-04-29,14758,1527,16285,77859,766,442,30,B
colorado,2020-04-28,14316,1497,15813,75105,736,437,30,B
colorado,2020-04-27,13879,1424,15303,72403,706,438,26,B
colorado,2020-04-26,13441,1370,14811,69744,680,473,8,B
colorado,2020-04-25,12968,1335,14303,66507,672,713,-2,B
colorado,2020-04-24,12255,1189,13444,63564,674,993,122,B
colorado,2020-04-23,11262,974,12236,58315,552,384,44,A
colorado,2020-04-22,10878,NA,NA,56411,508,431,22,A
colorado,2020-04-21,10447,NA,NA,54244,486,341,37,A
colorado,2020-04-20,10106,NA,NA,52768,449,376,27,A
colorado,2020-04-19,9730,NA,NA,51291,422,297,11,A
colorado,2020-04-18,9433,NA,NA,49465,411,386,20,A
colorado,2020-04-17,9047,NA,NA,47884,391,372,17,A
colorado,2020-04-16,8675,NA,NA,46178,374,395,17,A
colorado,2020-04-15,8280,NA,NA,44683,357,339,28,A
colorado,2020-04-14,7941,NA,NA,43501,329,250,21,A
colorado,2020-04-13,7691,NA,NA,42483,308,388,18,A
colorado,2020-04-12,7303,NA,NA,40689,290,410,16,A
colorado,2020-04-11,6893,NA,NA,38104,274,383,24,A
colorado,2020-04-10,6510,NA,NA,35642,250,308,24,A
colorado,2020-04-09,6202,NA,NA,33967,226,547,33,A
colorado,2020-04-08,5655,NA,NA,31768,193,226,14,A
colorado,2020-04-07,5429,NA,NA,30535,179,257,29,A
colorado,2020-04-06,5172,NA,NA,28901,150,222,10,A
colorado,2020-04-05,4950,NA,NA,27699,140,385,14,A
colorado,2020-04-04,4565,NA,NA,25579,126,392,15,A
colorado,2020-04-03,4173,NA,NA,23611,111,445,14,A
colorado,2020-04-02,3728,NA,NA,21795,97,386,17,A
colorado,2020-04-01,3342,NA,NA,20206,80,376,11,A
colorado,2020-03-31,2966,NA,NA,18514,69,339,18,A
colorado,2020-03-30,2627,NA,NA,17107,51,320,4,A
colorado,2020-03-29,2307,NA,NA,15474,47,246,3,A
colorado,2020-03-28,2061,NA,NA,14191,44,327,13,A
colorado,2020-03-27,1734,NA,NA,12504,31,304,7,A
colorado,2020-03-26,1430,NA,NA,10911,24,344,5,A
colorado,2020-03-25,1086,NA,NA,9078,19,174,8,A
colorado,2020-03-24,912,NA,NA,7944,11,192,4,A
colorado,2020-03-23,720,NA,NA,6713,7,129,1,A
colorado,2020-03-22,591,NA,NA,5789,6,116,1,A
new_mexico,2020-11-21,79440,NA,NA,1444121,1350,2342,25,A
new_mexico,2020-11-20,77098,NA,NA,1433609,1325,2982,23,A
new_mexico,2020-11-19,74116,NA,NA,1420797,1302,3665,12,A
new_mexico,2020-11-18,70451,NA,NA,1409823,1290,2892,26,A
new_mexico,2020-11-16,65454,NA,NA,1386121,1236,1253,21,A
new_mexico,2020-11-15,64201,NA,NA,1372867,1215,1030,7,A
new_mexico,2020-11-14,63171,NA,NA,1360452,1208,1165,10,A
new_mexico,2020-11-13,62006,NA,NA,1348194,1198,1230,22,A
new_mexico,2020-11-12,60776,NA,NA,1330403,1176,1742,18,A
new_mexico,2020-11-11,59034,NA,NA,1317248,1158,1487,14,A
new_mexico,2020-11-10,57547,NA,NA,1281951,1144,1258,14,A
new_mexico,2020-11-09,56289,NA,NA,1269523,1130,1408,12,B
new_mexico,2020-11-08,54881,NA,NA,1262482,1118,1210,14,B
new_mexico,2020-11-07,53671,NA,NA,1250724,1104,1277,16,B
new_mexico,2020-11-06,52394,NA,NA,1238575,1088,1284,6,B
new_mexico,2020-11-05,51110,NA,NA,1230205,1082,859,23,B
new_mexico,2020-11-04,50251,NA,NA,1218805,1059,1011,14,B
new_mexico,2020-11-03,49240,NA,NA,1202347,1045,1136,9,B
new_mexico,2020-11-02,48104,NA,NA,1191327,1036,872,10,B
new_mexico,2020-11-01,47232,NA,NA,1182514,1026,742,8,B
new_mexico,2020-10-31,46490,NA,NA,1172720,1018,581,11,B
new_mexico,2020-10-30,45909,NA,NA,1161887,1007,1005,13,B
new_mexico,2020-10-29,44904,NA,NA,1153185,994,1078,3,B
new_mexico,2020-10-28,43826,NA,NA,1141186,991,657,11,B
new_mexico,2020-10-27,43169,NA,NA,1129419,980,583,4,B
new_mexico,2020-10-26,42586,NA,NA,1124922,976,723,9,B
new_mexico,2020-10-25,41863,NA,NA,1118844,967,823,2,B
new_mexico,2020-10-24,41040,NA,NA,1109095,965,872,5,B
new_mexico,2020-10-23,40168,NA,NA,1099484,960,791,7,B
new_mexico,2020-10-22,39377,NA,NA,1089150,953,662,3,B
new_mexico,2020-10-21,38715,NA,NA,1078087,950,819,8,B
new_mexico,2020-10-20,37896,NA,NA,1070481,942,594,7,B
new_mexico,2020-10-19,37302,NA,NA,1061268,935,514,1,B
new_mexico,2020-10-18,36788,NA,NA,1054891,934,445,5,B
new_mexico,2020-10-17,36343,NA,NA,1046727,929,573,1,B
new_mexico,2020-10-16,35770,NA,NA,1035851,928,812,6,B
new_mexico,2020-10-15,34958,NA,NA,1027392,922,668,1,B
new_mexico,2020-10-14,34290,NA,NA,1019029,921,577,3,B
new_mexico,2020-10-13,33713,NA,NA,1011320,918,351,3,B
new_mexico,2020-10-12,33362,NA,NA,1002906,915,379,4,B
new_mexico,2020-10-11,32983,NA,NA,997373,911,261,4,B
new_mexico,2020-10-10,32722,NA,NA,989652,907,481,5,B
new_mexico,2020-10-09,32241,NA,NA,980053,902,485,3,B
new_mexico,2020-10-08,31756,NA,NA,973945,899,384,3,B
new_mexico,2020-10-07,31372,NA,NA,965319,896,425,2,B
new_mexico,2020-10-06,30947,NA,NA,960934,894,315,0,B
new_mexico,2020-10-05,30632,NA,NA,954596,894,155,2,C
new_mexico,2020-10-04,30477,NA,NA,947945,892,181,2,C
new_mexico,2020-10-03,30296,NA,NA,941512,890,296,3,C
new_mexico,2020-10-02,30000,NA,NA,935401,887,339,5,C
new_mexico,2020-10-01,29661,NA,NA,928389,882,226,5,C
new_mexico,2020-09-30,29435,NA,NA,921009,877,278,2,C
new_mexico,2020-09-29,29157,NA,NA,914986,875,172,2,C
new_mexico,2020-09-28,28985,NA,NA,909505,873,141,3,C
new_mexico,2020-09-27,28844,NA,NA,905329,870,152,0,C
new_mexico,2020-09-26,28692,NA,NA,899937,870,205,5,C
new_mexico,2020-09-25,28487,NA,NA,893489,865,263,6,C
new_mexico,2020-09-24,28224,NA,NA,885373,859,237,2,C
new_mexico,2020-09-23,27987,NA,NA,878406,857,197,3,C
new_mexico,2020-09-22,27790,NA,NA,872331,854,107,3,C
new_mexico,2020-09-21,27683,NA,NA,866683,851,104,2,B
new_mexico,2020-09-20,27579,NA,NA,862899,849,67,2,B
new_mexico,2020-09-19,27512,NA,NA,857456,847,162,6,B
new_mexico,2020-09-18,27350,NA,NA,850963,841,151,5,B
new_mexico,2020-09-17,27199,NA,NA,845167,836,158,4,B
new_mexico,2020-09-16,27041,NA,NA,837400,832,118,2,B
new_mexico,2020-09-15,26923,NA,NA,831995,830,81,7,B
new_mexico,2020-09-14,26842,NA,NA,826619,823,81,0,B
new_mexico,2020-09-13,26761,NA,NA,823145,823,100,2,B
new_mexico,2020-09-12,26661,NA,NA,817270,821,98,3,B
new_mexico,2020-09-11,26563,NA,NA,812050,818,134,2,B
new_mexico,2020-09-10,26429,NA,NA,806999,816,161,3,B
new_mexico,2020-09-09,26268,NA,NA,803101,813,87,6,B
new_mexico,2020-09-08,26181,NA,NA,799673,807,37,0,B
new_mexico,2020-09-07,26144,NA,NA,795247,807,37,4,B
new_mexico,2020-09-06,26107,NA,NA,791836,803,59,3,B
new_mexico,2020-09-05,26048,NA,NA,787811,800,146,6,B
new_mexico,2020-09-04,25902,NA,NA,782044,794,90,3,B
new_mexico,2020-09-03,25812,NA,NA,776796,791,200,1,B
new_mexico,2020-09-02,25612,NA,NA,770959,790,152,3,B
new_mexico,2020-09-01,25460,NA,NA,765399,787,108,8,B
new_mexico,2020-08-31,25352,NA,NA,760874,779,69,9,B
new_mexico,2020-08-30,25283,NA,NA,756933,770,105,1,B
new_mexico,2020-08-29,25178,NA,NA,752522,769,136,2,B
new_mexico,2020-08-28,25042,NA,NA,747277,767,122,3,B
new_mexico,2020-08-27,24920,NA,NA,740366,764,188,9,B
new_mexico,2020-08-26,24732,NA,NA,734220,755,197,5,B
new_mexico,2020-08-25,24535,NA,NA,728627,750,66,3,B
new_mexico,2020-08-24,24469,NA,NA,723801,747,73,2,B
new_mexico,2020-08-23,24396,NA,NA,719300,745,94,2,B
new_mexico,2020-08-22,24302,NA,NA,712321,743,207,4,B
new_mexico,2020-08-21,24095,NA,NA,704955,739,144,5,B
new_mexico,2020-08-20,23951,NA,NA,694824,734,202,5,B
new_mexico,2020-08-19,23749,NA,NA,688495,729,170,6,B
new_mexico,2020-08-18,23579,NA,NA,683053,723,79,5,B
new_mexico,2020-08-17,23500,NA,NA,677150,718,92,4,B
new_mexico,2020-08-16,23408,NA,NA,670573,714,106,3,B
new_mexico,2020-08-15,23302,NA,NA,665291,711,142,8,B
new_mexico,2020-08-14,23160,NA,NA,659042,703,173,6,B
new_mexico,2020-08-13,22987,NA,NA,650491,697,171,2,B
new_mexico,2020-08-12,22816,NA,NA,644823,695,173,2,B
new_mexico,2020-08-11,22643,NA,NA,640337,693,199,3,B
new_mexico,2020-08-10,22444,NA,NA,632997,690,129,5,B
new_mexico,2020-08-09,22315,NA,NA,627627,685,200,4,B
new_mexico,2020-08-08,22115,NA,NA,620128,681,150,6,B
new_mexico,2020-08-07,21965,NA,NA,612854,675,192,6,B
new_mexico,2020-08-06,21773,NA,NA,604382,669,207,2,B
new_mexico,2020-08-05,21566,NA,NA,597408,667,226,9,B
new_mexico,2020-08-04,21340,NA,NA,590825,658,210,3,B
new_mexico,2020-08-03,21130,NA,NA,577810,655,114,1,B
new_mexico,2020-08-02,21016,NA,NA,574253,654,220,3,B
new_mexico,2020-08-01,20796,NA,NA,565886,651,196,9,B
new_mexico,2020-07-31,20600,NA,NA,558012,642,212,7,B
new_mexico,2020-07-30,20388,NA,NA,551637,635,252,3,B
new_mexico,2020-07-29,20136,NA,NA,544611,632,345,6,B
new_mexico,2020-07-28,19791,NA,NA,536853,626,289,7,B
new_mexico,2020-07-27,19502,NA,NA,528890,619,460,5,B
new_mexico,2020-07-26,19042,NA,NA,520718,614,254,7,B
new_mexico,2020-07-25,18788,NA,NA,512425,607,313,6,B
new_mexico,2020-07-24,18475,NA,NA,505177,601,312,5,B
new_mexico,2020-07-23,18163,NA,NA,496985,596,335,5,B
new_mexico,2020-07-22,17828,NA,NA,489334,591,311,3,B
new_mexico,2020-07-21,17517,NA,NA,481531,588,302,10,B
new_mexico,2020-07-20,17215,NA,NA,476497,578,244,7,B
new_mexico,2020-07-19,16971,NA,NA,469215,571,235,2,B
new_mexico,2020-07-18,16736,NA,NA,460664,569,280,4,B
new_mexico,2020-07-17,16456,NA,NA,452298,565,318,3,B
new_mexico,2020-07-16,16138,NA,NA,443368,562,297,5,B
new_mexico,2020-07-15,15841,NA,NA,437005,557,327,6,B
new_mexico,2020-07-14,15514,NA,NA,430006,551,223,3,B
new_mexico,2020-07-13,15291,NA,NA,424355,548,263,3,B
new_mexico,2020-07-12,15028,NA,NA,418357,545,255,2,B
new_mexico,2020-07-11,14773,NA,NA,410754,543,224,4,B
new_mexico,2020-07-10,14549,NA,NA,403581,539,298,6,B
new_mexico,2020-07-09,14251,NA,NA,395881,533,234,6,B
new_mexico,2020-07-08,14017,NA,NA,389687,527,290,8,B
new_mexico,2020-07-07,13727,NA,NA,385242,519,220,4,B
new_mexico,2020-07-06,13507,NA,NA,380240,515,251,2,B
new_mexico,2020-07-05,13256,NA,NA,375054,513,193,0,B
new_mexico,2020-07-04,13063,NA,NA,372288,513,287,2,B
new_mexico,2020-07-03,12776,NA,NA,363374,511,256,8,B
new_mexico,2020-07-02,12520,NA,NA,356637,503,244,3,B
new_mexico,2020-07-01,12276,NA,NA,350060,500,129,3,B
new_mexico,2020-06-30,12147,NA,NA,344181,497,165,4,B
new_mexico,2020-06-29,11982,NA,NA,337720,493,173,1,B
new_mexico,2020-06-28,11809,NA,NA,331048,492,190,1,B
new_mexico,2020-06-27,11619,NA,NA,322959,491,211,2,B
new_mexico,2020-06-26,11408,NA,NA,320638,489,216,4,B
new_mexico,2020-06-25,11192,NA,NA,314670,485,202,5,B
new_mexico,2020-06-24,10990,NA,NA,308105,480,152,4,B
new_mexico,2020-06-23,10838,NA,NA,302083,476,144,7,B
new_mexico,2020-06-22,10694,NA,NA,298076,469,129,0,C
new_mexico,2020-06-21,10565,NA,NA,293431,469,135,3,C
